quote,author,tags,likes
"More profoundly, Nihilist ""simplification"" may be seen in the universal prestige today accorded the lowest order of knowledge, the scientific, as well as the simplistic ideas of men like Marx, Freud, and Darwin, which underlie virtually the whole of contemporary thought and life.

We say ""life,"" for it is important to see that the Nihilist history of our century has not been something imposed from without or above, or at least has not been predominantly this; it has rather presupposed, and drawn its nourishment from, a Nihilist soil that has long been preparing in the hearts of the people. It is precisely from the Nihilism of the commonplace, from the everyday Nihilism revealed in the life and thought and aspiration of the people, that all the terrible events of our century have sprung.
The world-view of Hitler is very instructive in this regard, for in him the most extreme and monstrous Nihilism rested upon the foundation of a quite unexceptional and even typical Realism. He shared the common faith in ""science,"" ""progress,"" and ""enlightenment"" (though not, of course, in ""democracy""), together with a practical materialism that scorned all theology, metaphysics, and any thought or action concerned with any other world than the ""here and now,"" priding himself on the fact that he had ""the gift of reducing all problems to their simplest foundations."" He had a crude worship of efficiency and utility that freely tolerated ""birth control"", laughed at the institution of marriage as a mere legalization of a sexual impulse that should be ""free"", welcomed sterilization of the unfit, despised ""unproductive elements"" such as monks, saw nothing in the cremation of the dead but a ""practical"" question and did not even hesitate to put the ashes, or the skin and fat, of the dead to ""productive use."" He possessed the quasi-anarchist distrust of sacred and venerable institutions, in particular the Church with its ""superstitions"" and all its ""outmoded"" laws and ceremonies. He had a naive trust in the ""natural mom, the ""healthy animal"" who scorns the Christian virtues--virginity in particular--that impede the ""natural functioning"" of the body. He took a simple-minded delight in modern conveniences and machines, and especially in the automobile and the sense of speed and ""freedom"" it affords.

There is very little of this crude Weltanschauung that is not shared, to some degree, by the multitudes today, especially among the young, who feel themselves ""enlightened"" and ""liberated,"" very little that is not typically ""modern.",Seraphim Rose,"faith, hitler, knowledge, nihilism, science",15
"The woman had gone down on her knees and was shuffling slowly across the cruel ground towards the group of crosses: the dead baby rocked on her back. When she reached the tallest cross she unhooked the child and held the face against the wood and afterwards the loins: then she crossed herself, not as ordinary Catholics do, but in a curious and complicated pattern which included the nose and ears. Did she expect a miracle? And if she did, why should it not be granted her? the priest wondered. Faith, one was told, could move mountains, and here was faith--faith in the spittle that healed the blind man and the voice that raised the dead. The evening star was out: it hung low down over the edge of the plateau: it looked as if it was within reach: and a small hot wind stirred. The priest found himself watching the child for some movement. When none came, it was as if God had missed an opportunity. The woman sat down, and taking a lump of sugar from her bundle, began to eat, and the child lay quiet at the foot of the cross. Why, after all, should we expect God to punish the innocent with more life?","Graham Greene,",faith,14
"Its as if you think you'd never find
Reason and the Sacred intertwined","Molière,","faith, reason",14
That faith be analyzable does not necessarily imply a method for getting by without it. . . .,"Julia Kristeva,",faith,13
"You have been anointed by God and He is pleased,” he said. “Seek His guidance when you are troubled or unsure. I do not have a crystal ball to tell the future, but with luck and your wisdom you can enjoy a golden age.","Robert Reid,","change, drama, faith, fight, future, god, guidance, mystery, power, wisdom",12
"There is no great religion without a great schism. All of them have it. And that's because you're dealing with something called faith. And faith is not something you can prove; faith is personal opinion. Uh, when you're dealing with something with certainty, like, y'know, science or logic, you don't have the--there's no wiggle room; that's why history is not filled with warring math cults, y'know, because you can settle the issue; you can prove something to be right or wrong, and that's the end of the argument: next case. Whereas, when you're dealing with faith, you can forever argue your point, or another point, because you're dealing with intangibles. Personally, I think, faith is what you ask of somebody when you don't have the goods to prove your point.",Tom Quinn,"atheism, faith, mathematics, opinion, religion, schisms",11
"If you can admit that you haven't yet understood everything,
faith can fill the emptiness in heart to confront the hesitation.","Toba Beta,","conftront, emptiness-in-heart, faith, hesitation, understanding",10
"If the church is to survive as a place where head and heart are equal partners in faith, then we will need to commit ourselves once again not to the worship of Christ, but to the imitation of Jesus. His invitation was not to believe, but to follow. (p. 145)","Robin R. Meyers,","christ, faith, jesus, the-church",9
"A purposeless virtue is a contradiction in terms. Virtue, like harmony, cannot exist alone; a virtue must lead to harmony between one creature and another. To be good for nothing is just that. If a virtue has been thought a virtue long enough, it must be assumed to have practical justification - though the very longevity that proves its practicality may obscure it. That seems to be what happened with the idea of fidelity...
Our age could be characterized as a manifold experiment in faithlessness, and if it has as yet produced no effective understanding of the practicalities of faith, it has certainly produced massive evidence of the damage and disorder of its absence.
(pg.115-116, ""The Body and the Earth"")","Wendell Berry,","faith, fidelity, marriage, virtue",8
"For many, the search for Jesus is initiated from experiencing an event in life so powerful, it awakens the dragons of faith; from pain so deep, it calls on the hidden fears of the soul in an effort to survive. For others it means a serious personal life survey that ultimately forces the confrontation with the futility, anesthetics, and despair in their lives.","W. Scott Lineberry,","despair, faith, fear, futility, healing, religion, searching, suffering",7
Some are professors and others are possessors.,Lawrence Kennedy,"faith, kingdom, overcoming",6
"Faith doesn't have to be much. Not any bigger than a mustard seed... That small. Only that much faith you'll need in me, God says, because I am so big. I am the Great I Am. So have faith in me.","Patricia Raybon,",faith,6
The greatest hindrance to growth in faith is comfortable living.,John Carey,faith,6
"People have a hunger to experience the spectacular, but the Lord is supernatural.",Sherry K. White,"faith, kingdom-of-god, spectacular, supernatural",6
"Anti-intellectualism remains strongly entrenched in many parts of the church, but it is grounded in fear, not in faith. (p. 19)","Robin R. Meyers,","anti-intellectualismlism, faith",6
Always think of what you have to do as easy and it will become so.,Émile Coué,"actions-over-thoughts, believe-in-yourself, ease, faith, have-faith, positive-mind, positive-mindset, positive-thinking, power-of-belief",6
